2014.03.05,1330000.0,15000.0,1335000.0,1341000.0,1330000.0,149830.0,005930
2014.03.04,1315000.0,10000.0,1320000.0,1329000.0,1315000.0,158003.0,005930
2014.03.03,1325000.0,24000.0,1336000.0,1340000.0,1321000.0,242083.0,005930
2014.02.28,1349000.0,8000.0,1337000.0,1349000.0,1332000.0,284647.0,005930
2014.02.27,1341000.0,1000.0,1335000.0,1342000.0,1330000.0,157827.0,005930
2014.02.26,1342000.0,8000.0,1337000.0,1343000.0,1325000.0,258361.0,005930
2014.02.25,1334000.0,6000.0,1332000.0,1340000.0,1326000.0,175706.0,005930
2014.02.24,1328000.0,2000.0,1334000.0,1345000.0,1321000.0,148501.0,005930
2014.02.21,1330000.0,44000.0,1333000.0,1333000.0,1300000.0,286924.0,005930
2014.02.20,1286000.0,4000.0,1290000.0,1296000.0,1281000.0,190866.0,005930
2014.02.19,1290000.0,5000.0,1300000.0,1300000.0,1280000.0,123595.0,005930
2014.02.18,1295000.0,10000.0,1285000.0,1299000.0,1282000.0,118213.0,005930
2014.02.17,1285000.0,16000.0,1292000.0,1306000.0,1280000.0,187733.0,005930
2014.02.14,1301000.0,3000.0,1296000.0,1308000.0,1292000.0,124415.0,005930
2014.02.13,1298000.0,9000.0,1300000.0,1320000.0,1290000.0,116769.0,005930
2014.02.12,1307000.0,4000.0,1331000.0,1331000.0,1305000.0,200548.0,005930
2014.02.11,1311000.0,34000.0,1281000.0,1315000.0,1272000.0,253680.0,005930
2014.02.10,1277000.0,2000.0,1271000.0,1281000.0,1262000.0,155993.0,005930
2014.02.07,1275000.0,16000.0,1275000.0,1279000.0,1263000.0,198872.0,005930
2014.02.06,1259000.0,22000.0,1245000.0,1267000.0,1240000.0,303949.0,005930
2014.02.05,1237000.0,12000.0,1245000.0,1255000.0,1234000.0,298533.0,005930
2014.02.04,1249000.0,23000.0,1263000.0,1263000.0,1249000.0,320660.0,005930
2014.02.03,1272000.0,8000.0,1286000.0,1288000.0,1271000.0,325184.0,005930
2014.01.29,1280000.0,3000.0,1280000.0,1288000.0,1277000.0,383637.0,005930
2014.01.28,1283000.0,9000.0,1273000.0,1293000.0,1273000.0,234027.0,005930
2014.01.27,1292000.0,15000.0,1293000.0,1304000.0,1285000.0,266926.0,005930
2014.01.24,1307000.0,8000.0,1300000.0,1318000.0,1291000.0,280035.0,005930
2014.01.23,1299000.0,29000.0,1316000.0,1322000.0,1299000.0,206739.0,005930
2014.01.22,1328000.0,4000.0,1314000.0,1328000.0,1312000.0,216530.0,005930
2014.01.21,1324000.0,8000.0,1315000.0,1327000.0,1311000.0,151246.0,005930
2014.01.20,1316000.0,24000.0,1305000.0,1319000.0,1296000.0,173656.0,005930
2014.01.17,1292000.0,9000.0,1301000.0,1315000.0,1292000.0,255485.0,005930
2014.01.16,1301000.0,2000.0,1300000.0,1310000.0,1293000.0,195049.0,005930
2014.01.15,1299000.0,14000.0,1330000.0,1331000.0,1298000.0,234949.0,005930
2014.01.14,1313000.0,18000.0,1297000.0,1330000.0,1290000.0,294333.0,005930
2014.01.13,1295000.0,23000.0,1283000.0,1297000.0,1273000.0,328987.0,005930
2014.01.10,1272000.0,3000.0,1275000.0,1286000.0,1272000.0,363783.0,005930
2014.01.09,1275000.0,16000.0,1307000.0,1307000.0,1275000.0,425019.0,005930
2014.01.08,1291000.0,13000.0,1300000.0,1304000.0,1287000.0,409493.0,005930
2014.01.07,1304000.0,3000.0,1300000.0,1318000.0,1295000.0,395264.0,005930
2014.01.06,1307000.0,11000.0,1303000.0,1320000.0,1296000.0,394716.0,005930
2014.01.03,1296000.0,13000.0,1300000.0,1311000.0,1287000.0,529932.0,005930
2014.01.02,1309000.0,63000.0,1348000.0,1355000.0,1302000.0,620500.0,005930
2013.12.30,1372000.0,24000.0,1396000.0,1397000.0,1360000.0,338162.0,005930
2013.12.27,1396000.0,12000.0,1410000.0,1411000.0,1395000.0,210200.0,005930
2013.12.26,1408000.0,7000.0,1408000.0,1415000.0,1401000.0,246156.0,005930
2013.12.24,1415000.0,18000.0,1430000.0,1432000.0,1415000.0,219607.0,005930
2013.12.23,1433000.0,6000.0,1437000.0,1438000.0,1429000.0,212784.0,005930
2013.12.20,1427000.0,0.0,1413000.0,1427000.0,1413000.0,168148.0,005930
2013.12.19,1427000.0,26000.0,1418000.0,1434000.0,1418000.0,211048.0,005930
2013.12.18,1401000.0,6000.0,1405000.0,1410000.0,1394000.0,217984.0,005930
2013.12.17,1395000.0,5000.0,1417000.0,1417000.0,1393000.0,155248.0,005930
2013.12.16,1400000.0,10000.0,1391000.0,1404000.0,1383000.0,179088.0,005930
2013.12.13,1390000.0,20000.0,1410000.0,1411000.0,1390000.0,201065.0,005930
2013.12.12,1410000.0,10000.0,1396000.0,1410000.0,1396000.0,299241.0,005930
2013.12.11,1420000.0,20000.0,1426000.0,1444000.0,1416000.0,212583.0,005930
2013.12.10,1440000.0,14000.0,1441000.0,1451000.0,1431000.0,155112.0,005930
2013.12.09,1454000.0,26000.0,1440000.0,1454000.0,1440000.0,139938.0,005930
2013.12.06,1428000.0,12000.0,1454000.0,1454000.0,1428000.0,182949.0,005930
2013.12.05,1440000.0,8000.0,1433000.0,1446000.0,1422000.0,209593.0,005930
2013.12.04,1432000.0,29000.0,1450000.0,1453000.0,1431000.0,216880.0,005930
2013.12.03,1461000.0,6000.0,1464000.0,1478000.0,1457000.0,155972.0,005930
2013.12.02,1467000.0,27000.0,1500000.0,1503000.0,1467000.0,149756.0,005930
2013.11.29,1494000.0,0.0,1499000.0,1499000.0,1485000.0,135044.0,005930
2013.11.28,1494000.0,24000.0,1480000.0,1494000.0,1479000.0,212898.0,005930
2013.11.27,1470000.0,9000.0,1467000.0,1476000.0,1460000.0,187034.0,005930
2013.11.26,1479000.0,14000.0,1458000.0,1479000.0,1455000.0,171725.0,005930
2013.11.25,1465000.0,15000.0,1451000.0,1472000.0,1451000.0,132306.0,005930
2013.11.22,1450000.0,10000.0,1441000.0,1456000.0,1431000.0,171492.0,005930
2013.11.21,1440000.0,30000.0,1472000.0,1472000.0,1432000.0,180396.0,005930
2013.11.20,1470000.0,19000.0,1473000.0,1487000.0,1464000.0,163563.0,005930
2013.11.19,1489000.0,15000.0,1483000.0,1489000.0,1477000.0,163671.0,005930
2013.11.18,1474000.0,12000.0,1470000.0,1476000.0,1465000.0,127736.0,005930
2013.11.15,1462000.0,38000.0,1434000.0,1462000.0,1432000.0,166785.0,005930
2013.11.14,1424000.0,5000.0,1455000.0,1455000.0,1424000.0,202643.0,005930
2013.11.13,1419000.0,37000.0,1445000.0,1449000.0,1419000.0,199904.0,005930
2013.11.12,1456000.0,28000.0,1440000.0,1466000.0,1436000.0,195698.0,005930
2013.11.11,1428000.0,18000.0,1425000.0,1434000.0,1409000.0,171277.0,005930
2013.11.08,1410000.0,27000.0,1411000.0,1428000.0,1407000.0,273627.0,005930
2013.11.07,1437000.0,14000.0,1451000.0,1454000.0,1425000.0,260136.0,005930
2013.11.06,1451000.0,34000.0,1498000.0,1498000.0,1449000.0,244368.0,005930
2013.11.05,1485000.0,14000.0,1502000.0,1502000.0,1472000.0,160186.0,005930
2013.11.04,1499000.0,1000.0,1492000.0,1502000.0,1489000.0,217756.0,005930
2013.11.01,1500000.0,35000.0,1490000.0,1500000.0,1468000.0,227154.0,005930
2013.10.31,1465000.0,35000.0,1498000.0,1502000.0,1465000.0,252941.0,005930
2013.10.30,1500000.0,10000.0,1485000.0,1500000.0,1484000.0,211768.0,005930
2013.10.29,1490000.0,8000.0,1490000.0,1490000.0,1478000.0,206698.0,005930
2013.10.28,1482000.0,33000.0,1465000.0,1485000.0,1458000.0,226154.0,005930
2013.10.25,1449000.0,0.0,1450000.0,1452000.0,1433000.0,134706.0,005930
2013.10.24,1449000.0,7000.0,1431000.0,1449000.0,1429000.0,178313.0,005930
2013.10.23,1442000.0,13000.0,1464000.0,1464000.0,1436000.0,171969.0,005930
2013.10.22,1455000.0,9000.0,1460000.0,1460000.0,1434000.0,247065.0,005930
2013.10.21,1464000.0,8000.0,1475000.0,1489000.0,1454000.0,142521.0,005930
2013.10.18,1472000.0,9000.0,1472000.0,1475000.0,1463000.0,157043.0,005930
2013.10.17,1463000.0,13000.0,1460000.0,1468000.0,1454000.0,181987.0,005930
2013.10.16,1450000.0,7000.0,1469000.0,1469000.0,1445000.0,160212.0,005930
2013.10.15,1457000.0,19000.0,1450000.0,1457000.0,1445000.0,200473.0,005930
2013.10.14,1438000.0,5000.0,1448000.0,1449000.0,1438000.0,147474.0,005930
2013.10.11,1443000.0,13000.0,1440000.0,1447000.0,1436000.0,225083.0,005930
2013.10.10,1430000.0,0.0,1421000.0,1432000.0,1421000.0,276380.0,005930
2013.10.08,1430000.0,6000.0,1417000.0,1433000.0,1417000.0,210920.0,005930
2013.10.07,1436000.0,18000.0,1437000.0,1437000.0,1425000.0,204565.0,005930
2013.10.04,1418000.0,0.0,1438000.0,1442000.0,1414000.0,315074.0,005930
2013.10.02,1418000.0,36000.0,1398000.0,1425000.0,1390000.0,351727.0,005930
2013.10.01,1382000.0,15000.0,1380000.0,1383000.0,1360000.0,195463.0,005930
2013.09.30,1367000.0,1000.0,1366000.0,1382000.0,1360000.0,233018.0,005930
2013.09.27,1366000.0,6000.0,1375000.0,1377000.0,1363000.0,232265.0,005930
2013.09.26,1372000.0,8000.0,1364000.0,1372000.0,1356000.0,207494.0,005930
2013.09.25,1364000.0,9000.0,1367000.0,1374000.0,1351000.0,223529.0,005930
2013.09.24,1373000.0,13000.0,1342000.0,1379000.0,1338000.0,302778.0,005930
2013.09.23,1360000.0,26000.0,1365000.0,1381000.0,1353000.0,487258.0,005930
2013.09.17,1386000.0,39000.0,1420000.0,1420000.0,1381000.0,343627.0,005930
2013.09.16,1425000.0,19000.0,1423000.0,1425000.0,1411000.0,234214.0,005930
2013.09.13,1406000.0,4000.0,1409000.0,1410000.0,1396000.0,245630.0,005930
2013.09.12,1410000.0,8000.0,1405000.0,1424000.0,1395000.0,436108.0,005930
2013.09.11,1402000.0,6000.0,1398000.0,1402000.0,1385000.0,267060.0,005930
2013.09.10,1396000.0,23000.0,1369000.0,1396000.0,1368000.0,294353.0,005930
2013.09.09,1373000.0,4000.0,1371000.0,1375000.0,1363000.0,185831.0,005930
2013.09.06,1369000.0,4000.0,1370000.0,1375000.0,1358000.0,238759.0,005930
2013.09.05,1365000.0,25000.0,1370000.0,1371000.0,1358000.0,302002.0,005930
2013.09.04,1340000.0,3000.0,1330000.0,1354000.0,1321000.0,218401.0,005930
2013.09.03,1337000.0,14000.0,1364000.0,1364000.0,1326000.0,235970.0,005930
2013.09.02,1351000.0,17000.0,1368000.0,1371000.0,1350000.0,201632.0,005930
2013.08.30,1368000.0,24000.0,1360000.0,1368000.0,1351000.0,342716.0,005930
2013.08.29,1344000.0,35000.0,1317000.0,1348000.0,1314000.0,326300.0,005930
2013.08.28,1309000.0,5000.0,1284000.0,1310000.0,1284000.0,189851.0,005930
2013.08.27,1304000.0,4000.0,1307000.0,1309000.0,1295000.0,182616.0,005930
2013.08.26,1300000.0,5000.0,1301000.0,1305000.0,1296000.0,230393.0,005930
2013.08.23,1295000.0,40000.0,1280000.0,1300000.0,1271000.0,344068.0,005930
2013.08.22,1255000.0,1000.0,1250000.0,1267000.0,1245000.0,239697.0,005930
2013.08.21,1256000.0,13000.0,1265000.0,1282000.0,1256000.0,246921.0,005930
2013.08.20,1269000.0,17000.0,1296000.0,1305000.0,1269000.0,284619.0,005930
2013.08.19,1286000.0,9000.0,1286000.0,1296000.0,1280000.0,129997.0,005930
2013.08.16,1295000.0,5000.0,1286000.0,1301000.0,1282000.0,228332.0,005930
2013.08.14,1300000.0,10000.0,1289000.0,1300000.0,1285000.0,260102.0,005930
2013.08.13,1290000.0,58000.0,1244000.0,1290000.0,1242000.0,418589.0,005930
2013.08.12,1232000.0,2000.0,1230000.0,1248000.0,1225000.0,202812.0,005930
2013.08.09,1230000.0,13000.0,1229000.0,1241000.0,1220000.0,241604.0,005930
2013.08.08,1217000.0,5000.0,1213000.0,1235000.0,1213000.0,358216.0,005930
2013.08.07,1222000.0,32000.0,1237000.0,1240000.0,1222000.0,315562.0,005930
2013.08.06,1254000.0,20000.0,1245000.0,1272000.0,1245000.0,289874.0,005930
2013.08.05,1274000.0,12000.0,1283000.0,1283000.0,1274000.0,161597.0,005930
2013.08.02,1286000.0,6000.0,1293000.0,1300000.0,1282000.0,224827.0,005930
2013.08.01,1280000.0,0.0,1285000.0,1288000.0,1274000.0,181178.0,005930
2013.07.31,1280000.0,10000.0,1280000.0,1290000.0,1279000.0,254710.0,005930
2013.07.30,1290000.0,7000.0,1277000.0,1295000.0,1277000.0,188507.0,005930
2013.07.29,1283000.0,20000.0,1291000.0,1300000.0,1279000.0,236437.0,005930
2013.07.26,1303000.0,12000.0,1314000.0,1319000.0,1299000.0,272391.0,005930
2013.07.25,1315000.0,0.0,1317000.0,1322000.0,1308000.0,169913.0,005930
2013.07.24,1315000.0,8000.0,1307000.0,1317000.0,1295000.0,175453.0,005930
2013.07.23,1307000.0,34000.0,1273000.0,1307000.0,1272000.0,238978.0,005930
2013.07.22,1273000.0,0.0,1280000.0,1289000.0,1265000.0,207023.0,005930
2013.07.19,1273000.0,19000.0,1288000.0,1295000.0,1264000.0,325426.0,005930
2013.07.18,1292000.0,28000.0,1325000.0,1325000.0,1292000.0,314084.0,005930
2013.07.17,1320000.0,22000.0,1301000.0,1330000.0,1286000.0,246046.0,005930
2013.07.16,1298000.0,15000.0,1318000.0,1321000.0,1290000.0,186019.0,005930
2013.07.15,1313000.0,1000.0,1315000.0,1319000.0,1285000.0,192592.0,005930
2013.07.12,1312000.0,0.0,1320000.0,1324000.0,1301000.0,227826.0,005930
2013.07.11,1312000.0,64000.0,1251000.0,1312000.0,1251000.0,415767.0,005930
2013.07.10,1248000.0,11000.0,1245000.0,1252000.0,1237000.0,346113.0,005930
2013.07.09,1237000.0,11000.0,1230000.0,1250000.0,1229000.0,393899.0,005930
2013.07.08,1226000.0,41000.0,1250000.0,1258000.0,1209000.0,529603.0,005930
2013.07.05,1267000.0,50000.0,1286000.0,1315000.0,1260000.0,607656.0,005930
2013.07.04,1317000.0,16000.0,1302000.0,1317000.0,1296000.0,180853.0,005930
2013.07.03,1301000.0,34000.0,1334000.0,1339000.0,1295000.0,256441.0,005930
2013.07.02,1335000.0,9000.0,1340000.0,1352000.0,1330000.0,204289.0,005930
2013.07.01,1326000.0,16000.0,1334000.0,1346000.0,1322000.0,256519.0,005930
2013.06.28,1342000.0,3000.0,1350000.0,1350000.0,1329000.0,419225.0,005930
2013.06.27,1339000.0,78000.0,1295000.0,1344000.0,1286000.0,515123.0,005930
2013.06.26,1261000.0,36000.0,1301000.0,1305000.0,1245000.0,635024.0,005930
2013.06.25,1297000.0,16000.0,1301000.0,1318000.0,1288000.0,415499.0,005930
2013.06.24,1313000.0,12000.0,1350000.0,1350000.0,1313000.0,316958.0,005930
2013.06.21,1325000.0,4000.0,1294000.0,1333000.0,1290000.0,553556.0,005930
2013.06.20,1329000.0,40000.0,1343000.0,1348000.0,1326000.0,356359.0,005930
2013.06.19,1369000.0,18000.0,1382000.0,1385000.0,1364000.0,205405.0,005930
2013.06.18,1387000.0,21000.0,1368000.0,1387000.0,1360000.0,220861.0,005930
2013.06.17,1366000.0,3000.0,1370000.0,1378000.0,1365000.0,235169.0,005930
2013.06.14,1369000.0,12000.0,1365000.0,1377000.0,1357000.0,351167.0,005930
2013.06.13,1357000.0,28000.0,1380000.0,1397000.0,1357000.0,670197.0,005930
2013.06.12,1385000.0,4000.0,1378000.0,1403000.0,1362000.0,457753.0,005930
2013.06.11,1389000.0,36000.0,1411000.0,1419000.0,1378000.0,692260.0,005930
2013.06.10,1425000.0,2000.0,1420000.0,1443000.0,1414000.0,533554.0,005930
2013.06.07,1427000.0,94000.0,1475000.0,1485000.0,1424000.0,1085816.0,005930
2013.06.05,1521000.0,19000.0,1549000.0,1553000.0,1521000.0,271813.0,005930
2013.06.04,1540000.0,8000.0,1533000.0,1542000.0,1521000.0,169932.0,005930
2013.06.03,1532000.0,6000.0,1536000.0,1559000.0,1528000.0,206189.0,005930
2013.05.31,1538000.0,6000.0,1546000.0,1559000.0,1537000.0,360501.0,005930
2013.05.30,1544000.0,32000.0,1518000.0,1549000.0,1512000.0,455560.0,005930
2013.05.29,1512000.0,28000.0,1484000.0,1523000.0,1483000.0,295211.0,005930
2013.05.28,1484000.0,5000.0,1481000.0,1496000.0,1481000.0,231761.0,005930
2013.05.27,1489000.0,3000.0,1490000.0,1499000.0,1487000.0,122928.0,005930
2013.05.24,1486000.0,2000.0,1487000.0,1494000.0,1472000.0,203812.0,005930
2013.05.23,1484000.0,25000.0,1492000.0,1502000.0,1484000.0,239883.0,005930
2013.05.22,1509000.0,17000.0,1504000.0,1510000.0,1491000.0,198462.0,005930
2013.05.21,1492000.0,5000.0,1510000.0,1510000.0,1485000.0,232008.0,005930
2013.05.20,1497000.0,11000.0,1502000.0,1512000.0,1496000.0,245777.0,005930
2013.05.16,1508000.0,8000.0,1501000.0,1514000.0,1500000.0,293151.0,005930
2013.05.15,1500000.0,0.0,1485000.0,1500000.0,1484000.0,211896.0,005930
2013.05.14,1500000.0,23000.0,1487000.0,1500000.0,1483000.0,180053.0,005930
2013.05.13,1477000.0,1000.0,1471000.0,1480000.0,1462000.0,175002.0,005930
2013.05.10,1476000.0,39000.0,1514000.0,1514000.0,1476000.0,235897.0,005930
2013.05.09,1515000.0,27000.0,1490000.0,1520000.0,1489000.0,216123.0,005930
2013.05.08,1488000.0,5000.0,1493000.0,1498000.0,1479000.0,298439.0,005930
2013.05.07,1493000.0,21000.0,1508000.0,1508000.0,1491000.0,228690.0,005930
2013.05.06,1514000.0,21000.0,1540000.0,1540000.0,1512000.0,173086.0,005930
2013.05.03,1535000.0,7000.0,1535000.0,1537000.0,1521000.0,131181.0,005930
2013.05.02,1528000.0,8000.0,1526000.0,1532000.0,1517000.0,200979.0,005930
2013.04.30,1520000.0,39000.0,1490000.0,1530000.0,1488000.0,374100.0,005930
2013.04.29,1481000.0,5000.0,1491000.0,1492000.0,1475000.0,170003.0,005930
2013.04.26,1486000.0,8000.0,1495000.0,1497000.0,1472000.0,233032.0,005930
2013.04.25,1494000.0,8000.0,1470000.0,1494000.0,1470000.0,209278.0,005930
2013.04.24,1486000.0,3000.0,1485000.0,1494000.0,1474000.0,201731.0,005930
2013.04.23,1483000.0,20000.0,1500000.0,1503000.0,1474000.0,177297.0,005930
2013.04.22,1503000.0,28000.0,1490000.0,1503000.0,1465000.0,186717.0,005930
2013.04.19,1475000.0,8000.0,1465000.0,1492000.0,1455000.0,314080.0,005930
2013.04.18,1483000.0,35000.0,1520000.0,1522000.0,1481000.0,267168.0,005930
2013.04.17,1518000.0,10000.0,1566000.0,1566000.0,1514000.0,209822.0,005930
2013.04.16,1528000.0,5000.0,1505000.0,1532000.0,1501000.0,371037.0,005930
2013.04.15,1523000.0,6000.0,1503000.0,1535000.0,1503000.0,215346.0,005930
2013.04.12,1517000.0,23000.0,1540000.0,1550000.0,1513000.0,214881.0,005930
2013.04.11,1540000.0,19000.0,1521000.0,1540000.0,1518000.0,225830.0,005930
2013.04.10,1521000.0,7000.0,1540000.0,1540000.0,1513000.0,235594.0,005930
2013.04.09,1528000.0,8000.0,1527000.0,1530000.0,1510000.0,184880.0,005930
2013.04.08,1520000.0,15000.0,1505000.0,1531000.0,1497000.0,259190.0,005930
2013.04.05,1505000.0,1000.0,1505000.0,1516000.0,1493000.0,299547.0,005930
2013.04.04,1506000.0,15000.0,1517000.0,1519000.0,1499000.0,214009.0,005930
2013.04.03,1521000.0,4000.0,1526000.0,1528000.0,1509000.0,217654.0,005930
2013.04.02,1525000.0,13000.0,1510000.0,1532000.0,1510000.0,171497.0,005930
2013.04.01,1512000.0,15000.0,1535000.0,1535000.0,1512000.0,105910.0,005930
2013.03.29,1527000.0,17000.0,1524000.0,1532000.0,1517000.0,190674.0,005930
2013.03.28,1510000.0,6000.0,1503000.0,1510000.0,1497000.0,159792.0,005930
2013.03.27,1504000.0,5000.0,1515000.0,1516000.0,1487000.0,257628.0,005930
2013.03.26,1509000.0,14000.0,1495000.0,1522000.0,1491000.0,336600.0,005930
2013.03.25,1495000.0,40000.0,1480000.0,1495000.0,1470000.0,205441.0,005930
2013.03.22,1455000.0,2000.0,1458000.0,1468000.0,1452000.0,213742.0,005930
2013.03.21,1457000.0,3000.0,1461000.0,1474000.0,1456000.0,235371.0,005930
2013.03.20,1460000.0,15000.0,1460000.0,1485000.0,1456000.0,270315.0,005930
2013.03.19,1475000.0,30000.0,1450000.0,1492000.0,1448000.0,279542.0,005930
2013.03.18,1445000.0,35000.0,1460000.0,1460000.0,1434000.0,528791.0,005930
2013.03.15,1480000.0,40000.0,1529000.0,1529000.0,1480000.0,732367.0,005930
2013.03.14,1520000.0,7000.0,1528000.0,1534000.0,1499000.0,251156.0,005930
2013.03.13,1527000.0,33000.0,1506000.0,1529000.0,1501000.0,226071.0,005930
2013.03.12,1494000.0,14000.0,1504000.0,1512000.0,1490000.0,174931.0,005930
2013.03.11,1508000.0,9000.0,1493000.0,1512000.0,1485000.0,274965.0,005930
2013.03.08,1499000.0,21000.0,1515000.0,1517000.0,1489000.0,378820.0,005930
2013.03.07,1520000.0,40000.0,1548000.0,1550000.0,1512000.0,269654.0,005930
2013.03.06,1560000.0,10000.0,1572000.0,1575000.0,1547000.0,202973.0,005930
2013.03.05,1550000.0,11000.0,1556000.0,1564000.0,1548000.0,185892.0,005930
2013.03.04,1539000.0,5000.0,1563000.0,1563000.0,1530000.0,265537.0,005930
2013.02.28,1544000.0,17000.0,1530000.0,1554000.0,1530000.0,255684.0,005930
2013.02.27,1527000.0,0.0,1559000.0,1559000.0,1519000.0,178764.0,005930
2013.02.26,1527000.0,3000.0,1515000.0,1538000.0,1508000.0,184895.0,005930
2013.02.25,1530000.0,0.0,1549000.0,1549000.0,1530000.0,177951.0,005930
2013.02.22,1530000.0,20000.0,1530000.0,1548000.0,1520000.0,277053.0,005930
2013.02.21,1550000.0,5000.0,1540000.0,1558000.0,1535000.0,262473.0,005930
2013.02.20,1545000.0,53000.0,1502000.0,1545000.0,1497000.0,360787.0,005930
2013.02.19,1492000.0,2000.0,1480000.0,1499000.0,1479000.0,122645.0,005930
2013.02.18,1490000.0,8000.0,1490000.0,1501000.0,1481000.0,142199.0,005930
2013.02.15,1498000.0,8000.0,1490000.0,1498000.0,1477000.0,151999.0,005930
2013.02.14,1490000.0,3000.0,1490000.0,1494000.0,1477000.0,150682.0,005930
2013.02.13,1487000.0,19000.0,1474000.0,1489000.0,1456000.0,184181.0,005930
2013.02.12,1468000.0,6000.0,1484000.0,1484000.0,1459000.0,168395.0,005930
2013.02.08,1462000.0,42000.0,1418000.0,1470000.0,1415000.0,268477.0,005930
2013.02.07,1420000.0,7000.0,1439000.0,1439000.0,1420000.0,194422.0,005930
2013.02.06,1427000.0,8000.0,1440000.0,1443000.0,1427000.0,137943.0,005930
2013.02.05,1435000.0,2000.0,1415000.0,1443000.0,1414000.0,227762.0,005930
2013.02.04,1437000.0,4000.0,1450000.0,1453000.0,1417000.0,257238.0,005930
2013.02.01,1441000.0,7000.0,1460000.0,1460000.0,1422000.0,231524.0,005930
2013.01.31,1448000.0,8000.0,1430000.0,1448000.0,1422000.0,321056.0,005930
2013.01.30,1440000.0,31000.0,1426000.0,1440000.0,1412000.0,323848.0,005930
2013.01.29,1409000.0,37000.0,1390000.0,1418000.0,1380000.0,432719.0,005930
2013.01.28,1372000.0,45000.0,1396000.0,1401000.0,1371000.0,618708.0,005930
2013.01.25,1417000.0,36000.0,1460000.0,1461000.0,1405000.0,436418.0,005930
2013.01.24,1453000.0,20000.0,1468000.0,1469000.0,1441000.0,320146.0,005930
2013.01.23,1473000.0,7000.0,1500000.0,1502000.0,1473000.0,186749.0,005930
2013.01.22,1480000.0,26000.0,1445000.0,1487000.0,1445000.0,239166.0,005930
2013.01.21,1454000.0,26000.0,1464000.0,1475000.0,1448000.0,290784.0,005930
2013.01.18,1480000.0,11000.0,1480000.0,1487000.0,1455000.0,250601.0,005930
2013.01.17,1469000.0,23000.0,1502000.0,1502000.0,1450000.0,404999.0,005930
2013.01.16,1492000.0,20000.0,1514000.0,1526000.0,1483000.0,325058.0,005930
2013.01.15,1512000.0,40000.0,1560000.0,1560000.0,1512000.0,214769.0,005930
2013.01.14,1552000.0,19000.0,1539000.0,1552000.0,1528000.0,160602.0,005930
2013.01.11,1533000.0,3000.0,1548000.0,1548000.0,1507000.0,238982.0,005930
2013.01.10,1530000.0,30000.0,1515000.0,1534000.0,1500000.0,293482.0,005930
2013.01.09,1500000.0,0.0,1500000.0,1513000.0,1491000.0,253720.0,005930
2013.01.08,1500000.0,20000.0,1513000.0,1517000.0,1498000.0,276757.0,005930
2013.01.07,1520000.0,5000.0,1515000.0,1528000.0,1500000.0,252436.0,005930
2013.01.04,1525000.0,18000.0,1540000.0,1542000.0,1510000.0,260120.0,005930
2013.01.03,1543000.0,33000.0,1582000.0,1584000.0,1543000.0,284927.0,005930
2013.01.02,1576000.0,54000.0,1533000.0,1576000.0,1527000.0,229274.0,005930
2012.12.28,1522000.0,26000.0,1488000.0,1530000.0,1487000.0,212266.0,005930
2012.12.27,1496000.0,26000.0,1470000.0,1500000.0,1470000.0,182909.0,005930
2012.12.26,1470000.0,4000.0,1480000.0,1503000.0,1470000.0,281820.0,005930
2012.12.24,1474000.0,32000.0,1448000.0,1476000.0,1442000.0,290702.0,005930
2012.12.21,1442000.0,61000.0,1493000.0,1496000.0,1440000.0,553510.0,005930
2012.12.20,1503000.0,12000.0,1515000.0,1529000.0,1495000.0,402740.0,005930
2012.12.18,1515000.0,12000.0,1500000.0,1516000.0,1495000.0,271247.0,005930
2012.12.17,1503000.0,12000.0,1501000.0,1524000.0,1497000.0,310372.0,005930
2012.12.14,1515000.0,18000.0,1516000.0,1536000.0,1508000.0,279121.0,005930
2012.12.13,1533000.0,43000.0,1500000.0,1533000.0,1493000.0,614229.0,005930
2012.12.12,1490000.0,14000.0,1473000.0,1496000.0,1473000.0,304949.0,005930
2012.12.11,1476000.0,15000.0,1498000.0,1498000.0,1469000.0,253294.0,005930
2012.12.10,1491000.0,11000.0,1506000.0,1506000.0,1485000.0,261259.0,005930
2012.12.07,1480000.0,26000.0,1450000.0,1498000.0,1450000.0,317756.0,005930
2012.12.06,1454000.0,1000.0,1468000.0,1471000.0,1434000.0,285144.0,005930
2012.12.05,1455000.0,25000.0,1430000.0,1455000.0,1427000.0,248894.0,005930
2012.12.04,1430000.0,0.0,1432000.0,1434000.0,1420000.0,190213.0,005930
2012.12.03,1430000.0,24000.0,1420000.0,1436000.0,1408000.0,204572.0,005930
2012.11.30,1406000.0,8000.0,1423000.0,1425000.0,1399000.0,328810.0,005930
2012.11.29,1414000.0,1000.0,1402000.0,1422000.0,1402000.0,262256.0,005930
2012.11.28,1413000.0,3000.0,1400000.0,1438000.0,1396000.0,281426.0,005930
2012.11.27,1416000.0,12000.0,1405000.0,1428000.0,1404000.0,236884.0,005930
2012.11.26,1404000.0,33000.0,1442000.0,1443000.0,1399000.0,275155.0,005930
2012.11.23,1437000.0,20000.0,1422000.0,1442000.0,1417000.0,246769.0,005930
2012.11.22,1417000.0,33000.0,1394000.0,1419000.0,1391000.0,299318.0,005930
2012.11.21,1384000.0,20000.0,1376000.0,1397000.0,1372000.0,355901.0,005930
2012.11.20,1364000.0,32000.0,1353000.0,1365000.0,1346000.0,268586.0,005930
2012.11.19,1332000.0,25000.0,1315000.0,1342000.0,1313000.0,202837.0,005930
